Timestamp,label
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,1
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:00,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:01,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,1
2011/1/1 0:02,1
2011/1/1 0:02,1
2011/1/1 0:02,1
2011/1/1 0:02,1
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:02,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:03,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
2011/1/1 0:04,0
